seq_id	tax_id	seq_family	seq_genus	seq_species	ref_seq_id	ref_tax_id	ref_seq_family	ref_seq_genus	ref_seq_species	edit_distance
GMARE679-14	TX0232	Chironomidae	nan	nan	THAMC8136-22	TX0228	Cecidomyiidae	nan	nan	28
GMARE679-14	TX0232	Chironomidae	nan	nan	CEFIN3226-21	TX0228	Cecidomyiidae	nan	nan	28
GMARE679-14	TX0232	Chironomidae	nan	nan	CRKAS12363-23	TX0228	Cecidomyiidae	nan	nan	28
GMARE679-14	TX0232	Chironomidae	nan	nan	GMMSH1619-18	TX0228	Cecidomyiidae	nan	nan	29
GMARE679-14	TX0232	Chironomidae	nan	nan	GMMGN5266-18	TX0228	Cecidomyiidae	nan	nan	29
GMARE679-14	TX0232	Chironomidae	nan	nan	CRCBB42277-23	TX0228	Cecidomyiidae	nan	nan	29
GMARE679-14	TX0232	Chironomidae	nan	nan	CRBLA35153-22	TX0228	Cecidomyiidae	nan	nan	29
GMARE679-14	TX0232	Chironomidae	nan	nan	CEFIN1472-21	TX0228	Cecidomyiidae	nan	nan	29
GMARE679-14	TX0232	Chironomidae	nan	nan	GMART1134-14	TX0228	Cecidomyiidae	nan	nan	28
GMARE679-14	TX0232	Chironomidae	nan	nan	CRSIA24891-22	TX0228	Cecidomyiidae	nan	nan	30
GMARE679-14	TX0232	Chironomidae	nan	nan	CRCBB35085-23	TX0228	Cecidomyiidae	nan	nan	30
GMARE679-14	TX0232	Chironomidae	nan	nan	CRCBB32886-23	TX0228	Cecidomyiidae	nan	nan	31
GMARE679-14	TX0232	Chironomidae	nan	nan	GMARX4279-21	TX0228	Cecidomyiidae	nan	nan	31
GMARE679-14	TX0232	Chironomidae	nan	nan	THAMB4860-22	TX0228	Cecidomyiidae	nan	nan	31
GMARE679-14	TX0232	Chironomidae	nan	nan	THAMC5949-22	TX0228	Cecidomyiidae	nan	nan	32
CNWLF107-12	TX0228	Cecidomyiidae	nan	nan	CRSIA48998-22	TX0269	Sciaridae	nan	nan	32
GMAFP559-15	TX0228	Cecidomyiidae	nan	nan	PLQDM082-20	TX0269	Sciaridae	nan	nan	24
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCEC27418-22	TX0228	Cecidomyiidae	nan	nan	0
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCBB14800-23	TX0228	Cecidomyiidae	nan	nan	0
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCEA4428-21	TX0228	Cecidomyiidae	nan	nan	0
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCEB14789-22	TX0228	Cecidomyiidae	nan	nan	3
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRBOE21462-23	TX0228	Cecidomyiidae	nan	nan	21
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCBB49755-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC18398-22	TX0266	Psychodidae	nan	nan	GMARI658-14	TX0228	Cecidomyiidae	nan	nan	27
CRCEC18398-22	TX0266	Psychodidae	nan	nan	THAMC9866-22	TX0228	Cecidomyiidae	nan	nan	28
CRCEC18398-22	TX0266	Psychodidae	nan	nan	PLMDY253-20	TX0228	Cecidomyiidae	nan	nan	28
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCBB38444-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCBB12318-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRCEC43739-22	TX0228	Cecidomyiidae	nan	nan	29
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRBLB9629-22	TX0228	Cecidomyiidae	nan	nan	32
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CEFIN7226-21	TX0228	Cecidomyiidae	nan	nan	30
CRCEC18398-22	TX0266	Psychodidae	nan	nan	CRBOE18364-23	TX0228	Cecidomyiidae	nan	nan	30
CRCEC18398-22	TX0266	Psychodidae	nan	nan	GMSAS1116-13	TX0228	Cecidomyiidae	nan	nan	31
CRCEC18398-22	TX0266	Psychodidae	nan	nan	GMAFN331-15	TX0228	Cecidomyiidae	nan	nan	31
CRCEC18398-22	TX0266	Psychodidae	nan	nan	GMMGN5326-18	TX0228	Cecidomyiidae	nan	nan	31
CRCEC18398-22	TX0266	Psychodidae	nan	nan	THAMD8289-22	TX0228	Cecidomyiidae	nan	nan	31
GMPSA1724-23	TX0228	Cecidomyiidae	nan	nan	CRALB10124-21	TX0269	Sciaridae	nan	nan	30
CRALB41161-21	TX0228	Cecidomyiidae	nan	nan	CRALB26568-21	TX0926	Lauxaniidae	nan	nan	8
CEFIN3365-21	TX0228	Cecidomyiidae	nan	nan	FTUNE330-22	TX41095	Cecidomyiidae	Iteomyia	nan	1
CRTOB17474-22	TX0228	Cecidomyiidae	nan	nan	CRTRA52657-22	TX0269	Sciaridae	nan	nan	1
CRALB24122-21	TX0228	Cecidomyiidae	nan	nan	CRALB26568-21	TX0926	Lauxaniidae	nan	nan	1
CRBOB10065-23	TX0228	Cecidomyiidae	nan	nan	NGNAX1900-14	TX0232	Chironomidae	nan	nan	30
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB38858-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB31891-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCEC45838-22	TX0228	Cecidomyiidae	nan	nan	1
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB45289-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC47040-22	TX0266	Psychodidae	nan	nan	ONTA16210-23	TX0228	Cecidomyiidae	nan	nan	1
CRCEC47040-22	TX0266	Psychodidae	nan	nan	ONTA19895-23	TX0228	Cecidomyiidae	nan	nan	2
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB35997-23	TX0228	Cecidomyiidae	nan	nan	2
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB35839-23	TX0228	Cecidomyiidae	nan	nan	2
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCEC47899-22	TX0228	Cecidomyiidae	nan	nan	2
CRCEC47040-22	TX0266	Psychodidae	nan	nan	ONTA17347-23	TX0228	Cecidomyiidae	nan	nan	3
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCEC45351-22	TX0228	Cecidomyiidae	nan	nan	3
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCBB48761-23	TX0228	Cecidomyiidae	nan	nan	20
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRKAS19129-23	TX0228	Cecidomyiidae	nan	nan	25
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRKAS1638-23	TX0228	Cecidomyiidae	nan	nan	26
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRBOB10772-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC47040-22	TX0266	Psychodidae	nan	nan	CRCEC24573-22	TX0228	Cecidomyiidae	nan	nan	29
CRCEC47040-22	TX0266	Psychodidae	nan	nan	PLRBM222-20	TX0228	Cecidomyiidae	nan	nan	29
CRCEC47040-22	TX0266	Psychodidae	nan	nan	GMARC093-14	TX0228	Cecidomyiidae	nan	nan	30
CRCEC47040-22	TX0266	Psychodidae	nan	nan	THAMI2637-23	TX0228	Cecidomyiidae	nan	nan	31
CROCA37197-21	TX0228	Cecidomyiidae	nan	nan	CRCBB34892-23	TX0269	Sciaridae	nan	nan	22
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB28335-23	TX0228	Cecidomyiidae	nan	nan	4
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB38894-23	TX0228	Cecidomyiidae	nan	nan	4
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB30958-23	TX0228	Cecidomyiidae	nan	nan	5
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB8523-23	TX0228	Cecidomyiidae	nan	nan	5
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB7521-23	TX0228	Cecidomyiidae	nan	nan	6
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB20388-23	TX0228	Cecidomyiidae	nan	nan	6
ONTA32992-23	TX0232	Chironomidae	nan	nan	PLFDC649-20	TX0228	Cecidomyiidae	nan	nan	25
ONTA32992-23	TX0232	Chironomidae	nan	nan	GMARX16995-23	TX0228	Cecidomyiidae	nan	nan	28
ONTA32992-23	TX0232	Chironomidae	nan	nan	PLFDU216-20	TX0228	Cecidomyiidae	nan	nan	28
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRKAS13886-23	TX0228	Cecidomyiidae	nan	nan	30
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRBAA33306-22	TX0228	Cecidomyiidae	nan	nan	30
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB49488-23	TX0228	Cecidomyiidae	nan	nan	30
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRCBB21225-23	TX0228	Cecidomyiidae	nan	nan	29
ONTA32992-23	TX0232	Chironomidae	nan	nan	THAMB6268-22	TX0228	Cecidomyiidae	nan	nan	29
ONTA32992-23	TX0232	Chironomidae	nan	nan	GMARH970-14	TX0228	Cecidomyiidae	nan	nan	30
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRATA34024-22	TX0228	Cecidomyiidae	nan	nan	30
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRKAS19327-23	TX0228	Cecidomyiidae	nan	nan	32
ONTA32992-23	TX0232	Chironomidae	nan	nan	CRSIA22315-22	TX0228	Cecidomyiidae	nan	nan	32
ONTA32992-23	TX0232	Chironomidae	nan	nan	THAMD2865-22	TX0228	Cecidomyiidae	nan	nan	32
CRBOB5281-23	TX0228	Cecidomyiidae	nan	nan	PLNDO170-20	TX0266	Psychodidae	nan	nan	27
CRALB415-21	TX0228	Cecidomyiidae	nan	nan	CRALB32330-21	TX0287	Ceratopogonidae	nan	nan	8
CRKAS6043-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42091-22	TX0269	Sciaridae	nan	nan	29
GMARR479-14	TX0228	Cecidomyiidae	nan	nan	OPPZG217-17	TX0290	Mycetophilidae	nan	nan	31
CRBLA36167-22	TX0228	Cecidomyiidae	nan	nan	CRCEB6811-22	TX0266	Psychodidae	nan	nan	5
GMMGD6082-18	TX0228	Cecidomyiidae	nan	nan	CRATA49916-22	TX0290	Mycetophilidae	nan	nan	26
GMMSI635-18	TX0228	Cecidomyiidae	nan	nan	GMCRE679-13	TX0269	Sciaridae	nan	nan	27
CRCEC38498-22	TX0228	Cecidomyiidae	nan	nan	ONTA15709-23	TX0232	Chironomidae	nan	nan	0
CRCEC38498-22	TX0228	Cecidomyiidae	nan	nan	CRCEC39376-22	TX0232	Chironomidae	nan	nan	0
CRTRA3822-22	TX0228	Cecidomyiidae	nan	nan	CRTRA38838-22	TX0287	Ceratopogonidae	nan	nan	4
CRCEC44225-22	TX0228	Cecidomyiidae	nan	nan	CRCEC40136-22	TX1207	Phengodidae	nan	nan	5
GMPTA13577-23	TX0228	Cecidomyiidae	nan	nan	CRCBB27671-23	TX0287	Ceratopogonidae	nan	nan	29
CRALB26829-21	TX0228	Cecidomyiidae	nan	nan	CRALB10124-21	TX0269	Sciaridae	nan	nan	4
THAMC8167-22	TX0228	Cecidomyiidae	nan	nan	CRCEC42106-22	TX0232	Chironomidae	nan	nan	28
CRKAS13227-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42106-22	TX0232	Chironomidae	nan	nan	29
PLBDH123-20	TX0228	Cecidomyiidae	nan	nan	PLEDA3304-20	TX0275	Sphaeroceridae	nan	nan	32
GMRUI501-18	TX0228	Cecidomyiidae	nan	nan	GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	17
CRBLA33193-22	TX0228	Cecidomyiidae	nan	nan	CRBLA16055-22	TX0266	Psychodidae	nan	nan	6
CRCBB45289-23	TX0228	Cecidomyiidae	nan	nan	CRCEC47040-22	TX0266	Psychodidae	nan	nan	1
PLFDR153-20	TX0228	Cecidomyiidae	nan	nan	OPPFO2978-17	TX1218	Tachinidae	nan	nan	31
CRALA19447-21	TX0228	Cecidomyiidae	nan	nan	CRALA32071-21	TX0269	Sciaridae	nan	nan	2
CRBAA2104-22	TX0228	Cecidomyiidae	nan	nan	CRBAC19007-22	TX0269	Sciaridae	nan	nan	4
CRBAA2104-22	TX0228	Cecidomyiidae	nan	nan	CRCBC14021-23	TX0269	Sciaridae	nan	nan	25
CROAD3265-22	TX0228	Cecidomyiidae	nan	nan	OPPZG217-17	TX0290	Mycetophilidae	nan	nan	26
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRSAA2414-21	TX0228	Cecidomyiidae	nan	nan	3
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRBOB7347-23	TX0228	Cecidomyiidae	nan	nan	5
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRCEC21737-22	TX0228	Cecidomyiidae	nan	nan	14
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRCEB24368-22	TX0228	Cecidomyiidae	nan	nan	16
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRBOA32449-23	TX0228	Cecidomyiidae	nan	nan	21
CRSAA3130-21	TX0276	Limoniidae	nan	nan	THAMB110-22	TX0228	Cecidomyiidae	nan	nan	24
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMMSH1774-18	TX0228	Cecidomyiidae	nan	nan	24
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMMSH859-18	TX0228	Cecidomyiidae	nan	nan	25
CRSAA3130-21	TX0276	Limoniidae	nan	nan	OPPFM2721-17	TX0228	Cecidomyiidae	nan	nan	26
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMMSJ1689-18	TX0228	Cecidomyiidae	nan	nan	26
CRSAA3130-21	TX0276	Limoniidae	nan	nan	EMMAS2013-22	TX0228	Cecidomyiidae	nan	nan	27
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CROAE7495-23	TX0228	Cecidomyiidae	nan	nan	28
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRCBB2122-23	TX0228	Cecidomyiidae	nan	nan	28
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMARB816-14	TX0228	Cecidomyiidae	nan	nan	29
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRCBB15916-23	TX0228	Cecidomyiidae	nan	nan	29
CRSAA3130-21	TX0276	Limoniidae	nan	nan	SAKDB5330-23	TX0228	Cecidomyiidae	nan	nan	29
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMPNI285-18	TX0228	Cecidomyiidae	nan	nan	29
CRSAA3130-21	TX0276	Limoniidae	nan	nan	GMARX10488-22	TX0228	Cecidomyiidae	nan	nan	30
CRSAA3130-21	TX0276	Limoniidae	nan	nan	CRBOE14986-23	TX0228	Cecidomyiidae	nan	nan	31
GMARP722-14	TX0228	Cecidomyiidae	nan	nan	OPPZG217-17	TX0290	Mycetophilidae	nan	nan	29
CRCBB3197-23	TX0228	Cecidomyiidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	29
CRSRA7115-22	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	30
CRCBB23737-23	TX0228	Cecidomyiidae	nan	nan	CRCEC40135-22	TX0906	Mordellidae	nan	nan	0
CRCBB23737-23	TX0228	Cecidomyiidae	nan	nan	CRCEC39053-22	TX0232	Chironomidae	nan	nan	3
CRCBB23737-23	TX0228	Cecidomyiidae	nan	nan	ONTA15386-23	TX0232	Chironomidae	nan	nan	3
NORSC6799-23	TX0228	Cecidomyiidae	nan	nan	FTUNE330-22	TX41095	Cecidomyiidae	Iteomyia	nan	1
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	GMARX28134-23	TX0228	Cecidomyiidae	nan	nan	18
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CROAE12494-23	TX0228	Cecidomyiidae	nan	nan	18
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CROAE11736-23	TX0228	Cecidomyiidae	nan	nan	22
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	GMMGD5768-18	TX0228	Cecidomyiidae	nan	nan	25
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	PLFDF461-20	TX0228	Cecidomyiidae	nan	nan	27
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRCBB49433-23	TX0228	Cecidomyiidae	nan	nan	28
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRKAS9864-23	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRKAS21426-23	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRCEC47410-22	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRSAA8339-23	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	THAMD1431-22	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRCBB49882-23	TX0228	Cecidomyiidae	nan	nan	29
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRKAS13976-23	TX0228	Cecidomyiidae	nan	nan	31
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CRKAS25578-23	TX0228	Cecidomyiidae	nan	nan	31
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	CROAB46930-21	TX0228	Cecidomyiidae	nan	nan	31
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	GMARX15536-23	TX0228	Cecidomyiidae	nan	nan	32
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	GMMOZ14104-23	TX0228	Cecidomyiidae	nan	nan	31
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	GMMOZ13539-23	TX0228	Cecidomyiidae	nan	nan	31
CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	PLFCN343-20	TX0228	Cecidomyiidae	nan	nan	31
CRCBB22696-23	TX0228	Cecidomyiidae	nan	nan	CRCEB6811-22	TX0266	Psychodidae	nan	nan	8
SAHMA5018-23	TX0228	Cecidomyiidae	nan	nan	GMGMV4643-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	33
SAHMA5018-23	TX0228	Cecidomyiidae	nan	nan	GMGMV1928-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	33
GMARX6910-21	TX0228	Cecidomyiidae	nan	nan	CRATA49916-22	TX0290	Mycetophilidae	nan	nan	30
GMAHE403-18	TX0228	Cecidomyiidae	nan	nan	CRALB18520-21	TX0232	Chironomidae	nan	nan	28
CRBOB7347-23	TX0228	Cecidomyiidae	nan	nan	CRSAA3130-21	TX0276	Limoniidae	nan	nan	8
CRBOB7347-23	TX0228	Cecidomyiidae	nan	nan	CRCEC32721-22	TX1154	Mymaridae	nan	nan	28
CRKAS7462-23	TX0228	Cecidomyiidae	nan	nan	GMBDE1458-23	TX0269	Sciaridae	nan	nan	31
CROAD7630-22	TX0228	Cecidomyiidae	nan	nan	CRATA43500-22	TX0261	Dolichopodidae	nan	nan	28
CRBOE18364-23	TX0228	Cecidomyiidae	nan	nan	CRCEC18398-22	TX0266	Psychodidae	nan	nan	30
GMCRL611-13	TX0228	Cecidomyiidae	nan	nan	CRCBB27671-23	TX0287	Ceratopogonidae	nan	nan	24
CEFIN7736-21	TX0228	Cecidomyiidae	nan	nan	FTUNE330-22	TX41095	Cecidomyiidae	Iteomyia	nan	1
GMARX17067-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42106-22	TX0232	Chironomidae	nan	nan	28
GMARX17067-23	TX0228	Cecidomyiidae	nan	nan	ONTA22748-23	TX0232	Chironomidae	nan	nan	28
NORSC6319-23	TX0228	Cecidomyiidae	nan	nan	FTUNE330-22	TX41095	Cecidomyiidae	Iteomyia	nan	2
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCEC45395-22	TX0228	Cecidomyiidae	nan	nan	0
CRCEC48801-22	TX1154	Mymaridae	nan	nan	GMCRE1173-13	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48801-22	TX1154	Mymaridae	nan	nan	GMARA1161-14	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCBB22721-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48801-22	TX1154	Mymaridae	nan	nan	GMARX13588-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRBOE19998-23	TX0228	Cecidomyiidae	nan	nan	27
CRCEC48801-22	TX1154	Mymaridae	nan	nan	ONTA16873-23	TX0228	Cecidomyiidae	nan	nan	28
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CNPPE256-12	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48801-22	TX1154	Mymaridae	nan	nan	THAME1583-22	TX0228	Cecidomyiidae	nan	nan	28
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRSCA1268-23	TX0228	Cecidomyiidae	nan	nan	29
CRCEC48801-22	TX1154	Mymaridae	nan	nan	ONTA15129-23	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48801-22	TX1154	Mymaridae	nan	nan	GMPMA1086-18	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCEC38796-22	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCBB32103-23	TX0228	Cecidomyiidae	nan	nan	30
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CEFIN068-21	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CEFIN124-21	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48801-22	TX1154	Mymaridae	nan	nan	GMART1134-14	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCBB37399-23	TX0228	Cecidomyiidae	nan	nan	31
CRCEC48801-22	TX1154	Mymaridae	nan	nan	CRCBA46901-23	TX0228	Cecidomyiidae	nan	nan	31
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRCBA2764-22	TX0228	Cecidomyiidae	nan	nan	1
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRCEC8097-22	TX0269	Sciaridae	nan	nan	3
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRCEC48706-22	TX0228	Cecidomyiidae	nan	nan	7
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRKAS11993-23	TX0228	Cecidomyiidae	nan	nan	25
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRKAS27867-23	TX0228	Cecidomyiidae	nan	nan	25
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRKAS19216-23	TX0228	Cecidomyiidae	nan	nan	25
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRKAS2028-23	TX0228	Cecidomyiidae	nan	nan	26
CRCBA23676-22	TX0266	Psychodidae	nan	nan	GMAFO624-15	TX0228	Cecidomyiidae	nan	nan	26
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CROAD4888-22	TX0228	Cecidomyiidae	nan	nan	26
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRKAS5584-23	TX0228	Cecidomyiidae	nan	nan	27
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CEFIN4986-21	TX0228	Cecidomyiidae	nan	nan	27
CRCBA23676-22	TX0266	Psychodidae	nan	nan	THAME4455-23	TX0228	Cecidomyiidae	nan	nan	27
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRBOE13802-23	TX0228	Cecidomyiidae	nan	nan	29
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRBOE2768-23	TX0228	Cecidomyiidae	nan	nan	29
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CROAD8700-22	TX0228	Cecidomyiidae	nan	nan	29
CRCBA23676-22	TX0266	Psychodidae	nan	nan	THAMG2109-23	TX0228	Cecidomyiidae	nan	nan	29
CRCBA23676-22	TX0266	Psychodidae	nan	nan	GMMNR321-18	TX0228	Cecidomyiidae	nan	nan	30
CRCBA23676-22	TX0266	Psychodidae	nan	nan	CRCEC38760-22	TX0228	Cecidomyiidae	nan	nan	30
CRBOE20794-23	TX0228	Cecidomyiidae	nan	nan	CRCEC42091-22	TX0269	Sciaridae	nan	nan	26
CEFIN1883-21	TX0228	Cecidomyiidae	nan	nan	CRCBB34892-23	TX0269	Sciaridae	nan	nan	30
GMART1134-14	TX0228	Cecidomyiidae	nan	nan	GMARE679-14	TX0232	Chironomidae	nan	nan	28
CRBLA49398-22	TX0228	Cecidomyiidae	nan	nan	CRBLA46503-22	TX0266	Psychodidae	nan	nan	4
CRBLA49398-22	TX0228	Cecidomyiidae	nan	nan	CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	4
CRALA17694-21	TX0228	Cecidomyiidae	nan	nan	CRALB34855-21	TX0269	Sciaridae	nan	nan	6
CRALA27246-21	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	1
CNFNG1305-14	TX0228	Cecidomyiidae	nan	nan	CRALA9113-21	TX0275	Sphaeroceridae	nan	nan	28
CRCBB23196-23	TX0228	Cecidomyiidae	nan	nan	CRCEB6811-22	TX0266	Psychodidae	nan	nan	7
CRBAA4434-22	TX0228	Cecidomyiidae	nan	nan	CRCEC40118-22	TX0923	Chrysomelidae	nan	nan	29
GMART232-14	TX0228	Cecidomyiidae	nan	nan	CRALB10124-21	TX0269	Sciaridae	nan	nan	30
GMARX5433-21	TX0228	Cecidomyiidae	nan	nan	CRALB41004-21	TX0926	Lauxaniidae	nan	nan	26
GMARX5433-21	TX0228	Cecidomyiidae	nan	nan	GMGMV2756-20	TX13151	Cecidomyiidae	Lestodiplosis	nan	28
CRKAS23670-23	TX0228	Cecidomyiidae	nan	nan	CRCEC43460-22	TX0269	Sciaridae	nan	nan	27
GMMOZ12605-23	TX0228	Cecidomyiidae	nan	nan	CRPEA37825-21	TX0290	Mycetophilidae	nan	nan	31
CRKAS3934-23	TX0228	Cecidomyiidae	nan	nan	GMARE679-14	TX0232	Chironomidae	nan	nan	29
CRCBB14011-23	TX0228	Cecidomyiidae	nan	nan	CRBAC19007-22	TX0269	Sciaridae	nan	nan	27
GMARX17070-23	TX0228	Cecidomyiidae	nan	nan	OPPZG217-17	TX0290	Mycetophilidae	nan	nan	29
THAMC8875-22	TX0228	Cecidomyiidae	nan	nan	CRBLA48725-22	TX0287	Ceratopogonidae	nan	nan	29
NORSC7722-23	TX0228	Cecidomyiidae	nan	nan	CRATA43500-22	TX0261	Dolichopodidae	nan	nan	30
GMARX1872-21	TX0228	Cecidomyiidae	nan	nan	CRHYA5543-22	TX0266	Psychodidae	nan	nan	12
CRBOB8131-23	TX0228	Cecidomyiidae	nan	nan	PLXDC3092-20	TX0301	Coccinellidae	nan	nan	27
CRBOE20849-23	TX0228	Cecidomyiidae	nan	nan	CRATA43500-22	TX0261	Dolichopodidae	nan	nan	24
CEFIN6958-21	TX0228	Cecidomyiidae	nan	nan	FTUNE330-22	TX41095	Cecidomyiidae	Iteomyia	nan	1
CRALA15484-21	TX0228	Cecidomyiidae	nan	nan	CRALA21821-21	TX0930	Hybotidae	nan	nan	4
GMMOZ12761-23	TX0228	Cecidomyiidae	nan	nan	CRSGC5295-23	TX0266	Psychodidae	nan	nan	26
